------------ Data File Created By ActiGraph wGT3XPlus ActiLife v6.11.5 Firmware v2.2.1 date format M/d/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: CLE2B23130561
Start Time 15:00:00
Start Date 10/22/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 14:56:52
Download Date 10/30/2014
Current Memory Address: 0
Current Battery Voltage: 4.07     Mode = 61
--------------------------------------------------
1659,2083,1820,18,0,0,60,0,0
259,384,565,3,0,0,28,32,0
893,1667,2188,22,0,0,60,0,0
591,822,663,8,0,0,60,0,0
918,2397,2622,16,0,0,60,0,0
438,712,740,8,0,0,60,0,0
1610,2655,2366,32,0,0,60,0,0
2879,2557,2759,88,0,0,60,0,0
10,291,431,1,0,0,23,37,0
37,247,179,1,0,0,58,2,0
18,533,521,1,0,0,41,19,0
40,257,163,2,0,0,55,5,0
716,1320,1285,17,0,0,60,0,0
1222,1429,1267,17,0,0,60,0,0
1006,812,1437,4,0,0,60,0,0
332,905,697,4,0,0,37,23,0
20,383,141,1,0,0,36,24,0
18,277,173,1,0,0,33,27,0
2027,1899,2023,38,0,0,60,0,0
1749,1585,1579,63,0,0,60,0,0
3806,2438,2456,88,0,0,60,0,0
861,265,266,17,0,0,60,0,0
1020,659,401,22,0,0,60,0,0
466,496,454,6,0,0,60,0,0
2203,1871,1782,74,0,0,60,0,0
2322,1761,880,22,0,0,60,0,0
1938,1610,1405,28,0,0,60,0,0
110,481,291,0,0,0,12,48,0
2118,1752,1212,42,0,0,60,0,0
1936,2535,2433,80,0,0,60,0,0
2198,2119,2767,74,0,0,60,0,0
784,906,888,12,0,0,60,0,0
1860,952,863,29,0,0,60,0,0
692,1079,473,10,0,0,60,0,0
1501,2130,1721,30,0,0,60,0,0
1982,780,843,10,0,0,60,0,0
579,584,341,5,0,0,60,0,0
1000,1491,1136,24,0,0,60,0,0
505,676,2892,4,0,0,60,0,0
57,56,176,2,0,0,60,0,0
2486,2953,2244,49,0,0,60,0,0
1804,1718,1137,27,0,0,60,0,0
1850,2080,1862,62,0,0,60,0,0
1349,1786,1285,55,0,0,60,0,0
0,754,60,0,0,0,60,0,0
0,873,83,0,0,0,60,0,0
0,832,76,0,0,0,60,0,0
0,614,99,0,0,0,60,0,0
511,1364,1015,20,0,0,60,0,0
2898,2568,1996,95,0,0,60,0,0
1054,1552,1634,38,0,0,60,0,0
2921,2545,1623,83,0,0,60,0,0
3877,3024,1503,110,0,0,60,0,0
3808,3004,1719,110,0,0,60,0,0
3684,2882,1419,110,0,0,60,0,0
3531,2841,1566,110,0,0,60,0,0
3368,2806,1503,109,0,0,60,0,0
2780,2467,1644,102,0,0,60,0,0
3028,2402,1461,107,0,0,60,0,0
2991,2921,1939,95,0,0,60,0,0
1825,2105,2215,64,0,0,60,0,0
325,851,878,5,0,0,25,35,0
0,70,5,0,0,0,15,45,0
384,940,400,4,0,0,32,28,0
0,0,0,0,0,0,0,58,2
53,0,47,1,0,0,0,47,13
0,0,0,0,0,0,0,60,0
598,1391,860,8,0,0,60,0,0
0,0,0,0,0,0,0,60,0
17,4,29,1,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,57,3
0,0,0,0,0,0,0,56,4
0,0,0,0,0,0,0,28,32
237,392,154,3,0,0,0,9,51
920,1164,1566,36,0,0,60,0,0
1346,1120,2247,38,0,0,60,0,0
0,0,5,0,0,0,60,0,0
0,1,10,0,0,0,60,0,0
